R,G,B,cebolla,manzana,limon,zanahoria
52,112,127,0,0,0,1
52,113,127,0,0,0,1
52,112,127,0,0,0,1
53,113,127,0,0,0,1
46,113,135,0,0,0,1
52,105,128,0,0,0,1
52,113,127,0,0,0,1
52,119,132,0,0,0,1
52,106,127,0,0,0,1
52,114,128,0,0,0,1
52,119,136,0,0,0,1
51,118,127,0,0,0,1
52,113,128,0,0,0,1
52,119,130,0,0,0,1
52,112,127,0,0,0,1
53,114,128,0,0,0,1
52,106,137,0,0,0,1
51,112,127,0,0,0,1
52,114,135,0,0,0,1
52,112,137,0,0,0,1
52,118,131,0,0,0,1
52,114,127,0,0,0,1
52,112,136,0,0,0,1
52,112,128,0,0,0,1
52,113,127,0,0,0,1
52,114,136,0,0,0,1
52,113,135,0,0,0,1
53,115,136,0,0,0,1
51,113,137,0,0,0,1
52,114,126,0,0,0,1
52,114,128,0,0,0,1
52,112,128,0,0,0,1
52,106,128,0,0,0,1
52,114,138,0,0,0,1
52,112,128,0,0,0,1
52,112,127,0,0,0,1
52,114,128,0,0,0,1
52,113,137,0,0,0,1
52,118,122,0,0,0,1
53,114,130,0,0,0,1
52,117,130,0,0,0,1
52,111,130,0,0,0,1
51,112,129,0,0,0,1
51,116,130,0,0,0,1
51,112,130,0,0,0,1
46,113,129,0,0,0,1
52,112,124,0,0,0,1
52,111,130,0,0,0,1
52,111,130,0,0,0,1
46,112,130,0,0,0,1
52,106,130,0,0,0,1
51,112,128,0,0,0,1
51,112,130,0,0,0,1
52,112,130,0,0,0,1
52,113,130,0,0,0,1
51,114,129,0,0,0,1
52,115,128,0,0,0,1
46,113,129,0,0,0,1
52,110,124,0,0,0,1
51,115,129,0,0,0,1
52,112,130,0,0,0,1
52,112,130,0,0,0,1
52,112,129,0,0,0,1
52,112,130,0,0,0,1
51,111,130,0,0,0,1
47,112,128,0,0,0,1
52,117,129,0,0,0,1
51,118,129,0,0,0,1
52,107,124,0,0,0,1
52,118,130,0,0,0,1
52,112,130,0,0,0,1
52,113,128,0,0,0,1
52,112,130,0,0,0,1
52,113,128,0,0,0,1
52,109,123,0,0,0,1
51,111,130,0,0,0,1
52,111,129,0,0,0,1
52,114,129,0,0,0,1
51,105,125,0,0,0,1
52,118,130,0,0,0,1
52,113,129,0,0,0,1
52,117,129,0,0,0,1
52,117,129,0,0,0,1
52,115,129,0,0,0,1
52,116,130,0,0,0,1
52,116,129,0,0,0,1
51,116,129,0,0,0,1
52,117,129,0,0,0,1
46,112,129,0,0,0,1
51,115,128,0,0,0,1
51,117,130,0,0,0,1
51,111,129,0,0,0,1
51,115,129,0,0,0,1
51,117,131,0,0,0,1
51,117,124,0,0,0,1
52,113,130,0,0,0,1
52,117,130,0,0,0,1
52,117,130,0,0,0,1
52,113,129,0,0,0,1
52,116,130,0,0,0,1
51,117,130,0,0,0,1
52,113,128,0,0,0,1
51,111,124,0,0,0,1
52,117,129,0,0,0,1
52,112,130,0,0,0,1
51,111,131,0,0,0,1
52,112,123,0,0,0,1
51,113,130,0,0,0,1
51,116,131,0,0,0,1
52,105,130,0,0,0,1
52,114,129,0,0,0,1
51,112,131,0,0,0,1
45,112,130,0,0,0,1
51,113,129,0,0,0,1
52,111,130,0,0,0,1
52,112,130,0,0,0,1
45,113,128,0,0,0,1
51,118,129,0,0,0,1
53,113,128,0,0,0,1
46,115,128,0,0,0,1
52,112,123,0,0,0,1
53,115,129,0,0,0,1
52,113,129,0,0,0,1
52,112,129,0,0,0,1
52,113,129,0,0,0,1
51,113,129,0,0,0,1
52,113,130,0,0,0,1
53,112,130,0,0,0,1
52,118,129,0,0,0,1
51,118,130,0,0,0,1
52,106,126,0,0,0,1
52,114,130,0,0,0,1
51,117,129,0,0,0,1
52,107,124,0,0,0,1
51,118,130,0,0,0,1
50,114,129,0,0,0,1
52,115,129,0,0,0,1
52,112,129,0,0,0,1
52,117,130,0,0,0,1
52,113,123,0,0,0,1
51,118,129,0,0,0,1
52,113,130,0,0,0,1
52,113,129,0,0,0,1
51,118,129,0,0,0,1
51,110,123,0,0,0,1
52,113,129,0,0,0,1
51,118,130,0,0,0,1
52,118,128,0,0,0,1
53,116,128,0,0,0,1
50,112,130,0,0,0,1
52,105,130,0,0,0,1
52,115,129,0,0,0,1
51,112,130,0,0,0,1
52,111,131,0,0,0,1
52,115,130,0,0,0,1
51,118,130,0,0,0,1
51,111,130,0,0,0,1
53,114,129,0,0,0,1
51,116,129,0,0,0,1
51,112,130,0,0,0,1
52,113,130,0,0,0,1
52,113,130,0,0,0,1
51,118,129,0,0,0,1
52,113,125,0,0,0,1
52,116,130,0,0,0,1
51,116,129,0,0,0,1
52,114,129,0,0,0,1
51,117,131,0,0,0,1
51,111,130,0,0,0,1
52,107,124,0,0,0,1
51,117,130,0,0,0,1
51,116,130,0,0,0,1
52,114,129,0,0,0,1
51,116,130,0,0,0,1
52,111,130,0,0,0,1
52,107,123,0,0,0,1
52,116,130,0,0,0,1
51,117,129,0,0,0,1
52,113,123,0,0,0,1
52,113,130,0,0,0,1
52,113,130,0,0,0,1
51,109,122,0,0,0,1
51,113,130,0,0,0,1
52,113,130,0,0,0,1
52,116,129,0,0,0,1
51,113,130,0,0,0,1
51,117,130,0,0,0,1
51,117,124,0,0,0,1
51,114,132,0,0,0,1
52,115,131,0,0,0,1
51,111,132,0,0,0,1
51,116,130,0,0,0,1
52,115,130,0,0,0,1
51,111,124,0,0,0,1
51,113,133,0,0,0,1
52,114,131,0,0,0,1
45,115,131,0,0,0,1
51,113,127,0,0,0,1
51,114,131,0,0,0,1
51,116,130,0,0,0,1
51,113,133,0,0,0,1
52,116,125,0,0,0,1
51,115,130,0,0,0,1
52,113,131,0,0,0,1
46,115,132,0,0,0,1
52,115,125,0,0,0,1
51,114,133,0,0,0,1
52,114,131,0,0,0,1
46,115,131,0,0,0,1
80,119,132,0,0,0,1
61,128,144,0,0,0,1
74,154,164,0,0,0,1
76,156,171,0,0,0,1
83,157,174,0,0,0,1
78,149,162,0,0,0,1
76,148,164,0,0,0,1
80,149,165,0,0,0,1
56,120,131,0,0,0,1
52,112,131,0,0,0,1
51,114,126,0,0,0,1
52,108,129,0,0,0,1
56,124,134,0,0,0,1
56,122,140,0,0,0,1
60,125,141,0,0,0,1
59,122,131,0,0,0,1
55,117,125,0,0,0,1
57,113,126,0,0,0,1
61,125,138,0,0,0,1
63,122,136,0,0,0,1
65,131,142,0,0,0,1
66,127,146,0,0,0,1
61,128,152,0,0,0,1
63,126,141,0,0,0,1
70,131,160,0,0,0,1
76,148,167,0,0,0,1
87,159,172,0,0,0,1
84,158,170,0,0,0,1
66,141,155,0,0,0,1
71,136,149,0,0,0,1
66,125,140,0,0,0,1
64,134,148,0,0,0,1
62,122,144,0,0,0,1
66,126,141,0,0,0,1
63,122,143,0,0,0,1
63,122,135,0,0,0,1
65,131,139,0,0,0,1
65,125,150,0,0,0,1
68,136,148,0,0,0,1
68,137,149,0,0,0,1
66,137,152,0,0,0,1
67,131,146,0,0,0,1
62,124,141,0,0,0,1
56,109,124,0,0,0,1
52,117,134,0,0,0,1
57,122,133,0,0,0,1
59,126,144,0,0,0,1
67,130,151,0,0,0,1
68,133,134,0,0,0,1
67,128,138,0,0,0,1
62,122,135,0,0,0,1
65,126,140,0,0,0,1
64,129,141,0,0,0,1
70,144,168,0,0,0,1
65,139,150,0,0,0,1
73,145,160,0,0,0,1
56,114,128,0,0,0,1
52,115,132,0,0,0,1
51,113,123,0,0,0,1
53,115,127,0,0,0,1
55,116,128,0,0,0,1
54,119,131,0,0,0,1
55,115,136,0,0,0,1
50,107,128,0,0,0,1
52,112,126,0,0,0,1
53,118,133,0,0,0,1
56,123,132,0,0,0,1
56,120,133,0,0,0,1
55,119,138,0,0,0,1
58,123,132,0,0,0,1
56,120,138,0,0,0,1
54,120,129,0,0,0,1
51,112,124,0,0,0,1
50,111,132,0,0,0,1
50,109,131,0,0,0,1
50,109,125,0,0,0,1
50,110,125,0,0,0,1
49,111,122,0,0,0,1
50,110,122,0,0,0,1
44,110,125,0,0,0,1
49,108,116,0,0,0,1
50,110,123,0,0,0,1
49,108,125,0,0,0,1
43,111,124,0,0,0,1
49,111,119,0,0,0,1
49,112,125,0,0,0,1
50,113,125,0,0,0,1
49,109,126,0,0,0,1
48,111,119,0,0,0,1
49,110,128,0,0,0,1
49,114,125,0,0,0,1
42,111,114,0,0,0,1
49,108,120,0,0,0,1
48,111,127,0,0,0,1
49,105,114,0,0,0,1
49,107,127,0,0,0,1
48,112,127,0,0,0,1
49,106,127,0,0,0,1
43,112,128,0,0,0,1
49,111,122,0,0,0,1
49,107,127,0,0,0,1
49,112,120,0,0,0,1
49,110,115,0,0,0,1
49,110,119,0,0,0,1
49,106,120,0,0,0,1
49,107,128,0,0,0,1
48,111,120,0,0,0,1
49,107,120,0,0,0,1
49,106,126,0,0,0,1
49,110,120,0,0,0,1
49,109,120,0,0,0,1
49,106,128,0,0,0,1
49,106,120,0,0,0,1
49,107,120,0,0,0,1
48,108,121,0,0,0,1
49,111,121,0,0,0,1
49,112,121,0,0,0,1
49,111,121,0,0,0,1
49,110,127,0,0,0,1
50,111,120,0,0,0,1
49,111,121,0,0,0,1
49,110,120,0,0,0,1
49,108,121,0,0,0,1
49,106,121,0,0,0,1
48,110,121,0,0,0,1
43,108,121,0,0,0,1
49,111,121,0,0,0,1
48,109,121,0,0,0,1
49,112,127,0,0,0,1
49,111,121,0,0,0,1
49,110,120,0,0,0,1
49,107,121,0,0,0,1
49,112,121,0,0,0,1
48,105,115,0,0,0,1
49,111,120,0,0,0,1
49,110,121,0,0,0,1
49,112,120,0,0,0,1
50,108,121,0,0,0,1
43,107,121,0,0,0,1
48,111,120,0,0,0,1
49,113,120,0,0,0,1
49,110,121,0,0,0,1
48,111,120,0,0,0,1
49,111,121,0,0,0,1
49,110,121,0,0,0,1
49,103,119,0,0,0,1
49,112,121,0,0,0,1
49,110,121,0,0,0,1
49,111,121,0,0,0,1
49,107,120,0,0,0,1
49,110,121,0,0,0,1
50,109,121,0,0,0,1
50,112,120,0,0,0,1
48,109,121,0,0,0,1
48,111,121,0,0,0,1
49,112,121,0,0,0,1
49,111,122,0,0,0,1
48,109,121,0,0,0,1
43,112,121,0,0,0,1
48,106,121,0,0,0,1
49,111,121,0,0,0,1
49,106,121,0,0,0,1
49,112,122,0,0,0,1
49,112,120,0,0,0,1
49,107,121,0,0,0,1
49,110,121,0,0,0,1
49,111,121,0,0,0,1
43,110,121,0,0,0,1
49,111,122,0,0,0,1
49,106,121,0,0,0,1
49,109,119,0,0,0,1
48,111,121,0,0,0,1
49,108,120,0,0,0,1
49,103,115,0,0,0,1
48,110,122,0,0,0,1
49,111,121,0,0,0,1
49,112,121,0,0,0,1
49,112,121,0,0,0,1
49,111,121,0,0,0,1
50,107,121,0,0,0,1
48,110,122,0,0,0,1
49,110,120,0,0,0,1
49,108,121,0,0,0,1
49,110,121,0,0,0,1
49,105,115,0,0,0,1
49,110,120,0,0,0,1
48,109,122,0,0,0,1
49,106,121,0,0,0,1
49,108,120,0,0,0,1
49,111,122,0,0,0,1
49,101,115,0,0,0,1
49,108,121,0,0,0,1
49,106,121,0,0,0,1
49,105,114,0,0,0,1
49,108,121,0,0,0,1
49,108,121,0,0,0,1
49,110,121,0,0,0,1
49,107,121,0,0,0,1
48,111,122,0,0,0,1
49,101,115,0,0,0,1
49,110,120,0,0,0,1
49,111,122,0,0,0,1
49,112,120,0,0,0,1
48,109,120,0,0,0,1
48,110,122,0,0,0,1
49,111,121,0,0,0,1
49,106,120,0,0,0,1
48,112,121,0,0,0,1
49,108,120,0,0,0,1
42,107,121,0,0,0,1
49,111,122,0,0,0,1
49,111,120,0,0,0,1
49,107,121,0,0,0,1
54,120,138,0,0,0,1
59,125,141,0,0,0,1
54,122,142,0,0,0,1
69,140,152,0,0,0,1
61,121,145,0,0,0,1
65,128,141,0,0,0,1
75,141,161,0,0,0,1
87,143,145,0,0,0,1
68,124,132,0,0,0,1
75,114,128,0,0,0,1
81,125,133,0,0,0,1
89,140,149,0,0,0,1
83,151,172,0,0,0,1
92,157,172,0,0,0,1
107,196,217,0,0,0,1
80,146,162,0,0,0,1
85,173,199,0,0,0,1
88,162,170,0,0,0,1
92,175,190,0,0,0,1
89,168,177,0,0,0,1
85,171,181,0,0,0,1
97,175,203,0,0,0,1
104,187,188,0,0,0,1
101,187,197,0,0,0,1
82,157,180,0,0,0,1
88,172,186,0,0,0,1
89,183,221,0,0,0,1
178,278,290,0,0,0,1
190,264,239,0,0,0,1
82,148,169,0,0,0,1
68,130,144,0,0,0,1
71,136,150,0,0,0,1
65,130,145,0,0,0,1
65,135,156,0,0,0,1
72,142,156,0,0,0,1
64,118,140,0,0,0,1
76,148,169,0,0,0,1
80,148,162,0,0,0,1
74,141,154,0,0,0,1
72,151,159,0,0,0,1
82,150,167,0,0,0,1
77,155,161,0,0,0,1
70,135,157,0,0,0,1
62,122,136,0,0,0,1
60,129,140,0,0,0,1
59,126,136,0,0,0,1
53,106,119,0,0,0,1
54,109,116,0,0,0,1
55,117,129,0,0,0,1
55,114,130,0,0,0,1
50,112,129,0,0,0,1
49,110,123,0,0,0,1
49,110,122,0,0,0,1
64,125,143,0,0,0,1
61,114,130,0,0,0,1
61,129,147,0,0,0,1
75,154,172,0,0,0,1
94,180,198,0,0,0,1
102,180,194,0,0,0,1
83,159,164,0,0,0,1
62,136,153,0,0,0,1
60,120,132,0,0,0,1
58,121,131,0,0,0,1
52,109,131,0,0,0,1
52,111,131,0,0,0,1
54,113,126,0,0,0,1
52,113,124,0,0,0,1
54,115,131,0,0,0,1
56,121,135,0,0,0,1
57,117,136,0,0,0,1
61,128,139,0,0,0,1
64,128,147,0,0,0,1
67,138,155,0,0,0,1
68,134,151,0,0,0,1
81,147,168,0,0,0,1
93,174,180,0,0,0,1
56,115,128,0,0,0,1
65,136,156,0,0,0,1
104,180,200,0,0,0,1
72,136,146,0,0,0,1
56,115,138,0,0,0,1
91,184,197,0,0,0,1
109,193,188,0,0,0,1
61,116,134,0,0,0,1
63,133,151,0,0,0,1
108,191,207,0,0,0,1
76,140,143,0,0,0,1
53,118,128,0,0,0,1
70,142,169,0,0,0,1
101,187,192,0,0,0,1
72,128,138,0,0,0,1
54,117,137,0,0,0,1
70,140,155,0,0,0,1
100,181,188,0,0,0,1
75,131,143,0,0,0,1
53,114,131,0,0,0,1
54,116,133,0,0,0,1
52,115,123,0,0,0,1
52,116,135,0,0,0,1
52,117,132,0,0,0,1
52,113,132,0,0,0,1
52,118,132,0,0,0,1
52,117,133,0,0,0,1
45,115,135,0,0,0,1
52,108,133,0,0,0,1
52,117,133,0,0,0,1
52,117,133,0,0,0,1
51,114,134,0,0,0,1
52,116,127,0,0,0,1
51,119,131,0,0,0,1
45,115,133,0,0,0,1
53,120,131,0,0,0,1
52,114,134,0,0,0,1
52,114,132,0,0,0,1
51,111,126,0,0,0,1
52,112,135,0,0,0,1
52,112,135,0,0,0,1
51,114,132,0,0,0,1
50,118,135,0,0,0,1
51,115,133,0,0,0,1
51,120,132,0,0,0,1
51,113,136,0,0,0,1
51,119,132,0,0,0,1
51,114,132,0,0,0,1
51,113,134,0,0,0,1
52,113,133,0,0,0,1
51,119,133,0,0,0,1
52,119,133,0,0,0,1
52,118,128,0,0,0,1
52,117,132,0,0,0,1
52,118,134,0,0,0,1
51,118,127,0,0,0,1
51,120,131,0,0,0,1
51,116,133,0,0,0,1
52,108,127,0,0,0,1
52,120,131,0,0,0,1
51,118,133,0,0,0,1
52,113,126,0,0,0,1
51,119,131,0,0,0,1
51,118,133,0,0,0,1
51,118,132,0,0,0,1
52,115,131,0,0,0,1
51,113,132,0,0,0,1
53,119,126,0,0,0,1
51,120,131,0,0,0,1
51,112,125,0,0,0,1
52,118,132,0,0,0,1
51,120,131,0,0,0,1
52,116,133,0,0,0,1
51,117,132,0,0,0,1
51,119,132,0,0,0,1
51,116,134,0,0,0,1
51,119,132,0,0,0,1
45,117,132,0,0,0,1
51,115,127,0,0,0,1
52,117,131,0,0,0,1
51,118,132,0,0,0,1
51,116,134,0,0,0,1
52,118,131,0,0,0,1
45,117,132,0,0,0,1
51,118,131,0,0,0,1
51,117,132,0,0,0,1
51,118,133,0,0,0,1
51,115,131,0,0,0,1
51,117,132,0,0,0,1
51,107,132,0,0,0,1
51,115,132,0,0,0,1
52,118,132,0,0,0,1
51,120,130,0,0,0,1
51,115,133,0,0,0,1
51,117,132,0,0,0,1
51,116,128,0,0,0,1
52,117,131,0,0,0,1
52,116,131,0,0,0,1
52,119,131,0,0,0,1
51,118,131,0,0,0,1
48,113,124,0,0,0,1
51,119,132,0,0,0,1
52,119,131,0,0,0,1
51,117,132,0,0,0,1
51,116,133,0,0,0,1
51,114,132,0,0,0,1
51,117,127,0,0,0,1
51,116,132,0,0,0,1
51,114,132,0,0,0,1
51,118,126,0,0,0,1
52,116,132,0,0,0,1
51,115,132,0,0,0,1
51,114,125,0,0,0,1
51,118,131,0,0,0,1
52,118,131,0,0,0,1
52,115,130,0,0,0,1
51,120,131,0,0,0,1
52,119,131,0,0,0,1
52,113,131,0,0,0,1
52,119,131,0,0,0,1
51,114,131,0,0,0,1
52,113,131,0,0,0,1
52,114,131,0,0,0,1
52,119,130,0,0,0,1
51,113,131,0,0,0,1
51,113,125,0,0,0,1
51,119,130,0,0,0,1
46,114,131,0,0,0,1
52,120,131,0,0,0,1
52,119,131,0,0,0,1
52,108,124,0,0,0,1
52,119,131,0,0,0,1
45,116,123,0,0,0,1
52,114,130,0,0,0,1
52,119,131,0,0,0,1
51,118,131,0,0,0,1
52,113,130,0,0,0,1
51,119,131,0,0,0,1
51,115,130,0,0,0,1
52,119,131,0,0,0,1
51,120,131,0,0,0,1
52,118,131,0,0,0,1
52,119,131,0,0,0,1
51,114,131,0,0,0,1
52,118,131,0,0,0,1
52,119,130,0,0,0,1
52,114,131,0,0,0,1
52,114,125,0,0,0,1
52,116,131,0,0,0,1
52,117,131,0,0,0,1
51,119,130,0,0,0,1
51,114,130,0,0,0,1
52,118,125,0,0,0,1
52,120,130,0,0,0,1
52,119,131,0,0,0,1
51,119,137,0,0,0,1
51,119,130,0,0,0,1
51,118,131,0,0,0,1
51,120,130,0,0,0,1
52,119,130,0,0,0,1
52,119,130,0,0,0,1
51,121,130,0,0,0,1
51,119,131,0,0,0,1
52,120,130,0,0,0,1
51,121,130,0,0,0,1
52,112,124,0,0,0,1
51,120,131,0,0,0,1
51,113,131,0,0,0,1
51,119,131,0,0,0,1
52,114,124,0,0,0,1
51,119,131,0,0,0,1
52,119,125,0,0,0,1
51,113,131,0,0,0,1
51,119,130,0,0,0,1
52,120,131,0,0,0,1
52,119,131,0,0,0,1
52,118,131,0,0,0,1
52,118,132,0,0,0,1
51,112,125,0,0,0,1
52,114,131,0,0,0,1
52,115,131,0,0,0,1
52,112,125,0,0,0,1
51,119,130,0,0,0,1
45,115,133,0,0,0,1
51,120,131,0,0,0,1
51,120,130,0,0,0,1
52,117,131,0,0,0,1
52,117,130,0,0,0,1
52,118,125,0,0,0,1
51,119,131,0,0,0,1
52,113,128,0,0,0,1
51,121,130,0,0,0,1
51,113,131,0,0,0,1
51,119,130,0,0,0,1
51,120,131,0,0,0,1
51,119,131,0,0,0,1
51,117,131,0,0,0,1
52,115,130,0,0,0,1
51,115,131,0,0,0,1
50,118,131,0,0,0,1
51,115,130,0,0,0,1
51,117,132,0,0,0,1
52,112,137,0,0,0,1
51,120,129,0,0,0,1
52,117,133,0,0,0,1
51,107,124,0,0,0,1
51,119,131,0,0,0,1
51,113,125,0,0,0,1
51,119,130,0,0,0,1
45,114,125,0,0,0,1
51,114,131,0,0,0,1
51,117,131,0,0,0,1
51,109,126,0,0,0,1
51,117,130,0,0,0,1
45,118,131,0,0,0,1
52,114,130,0,0,0,1
51,119,140,0,0,0,1
45,113,124,0,0,0,1
51,120,130,0,0,0,1
45,115,132,0,0,0,1
52,118,131,0,0,0,1
51,115,129,0,0,0,1
52,119,131,0,0,0,1
52,119,130,0,0,0,1
51,115,125,0,0,0,1
52,113,132,0,0,0,1
51,119,129,0,0,0,1
52,120,131,0,0,0,1
51,115,131,0,0,0,1
51,111,125,0,0,0,1
52,119,130,0,0,0,1
45,120,124,0,0,0,1
52,115,131,0,0,0,1
51,120,130,0,0,0,1
51,115,131,0,0,0,1
51,117,131,0,0,0,1
52,114,130,0,0,0,1
51,115,132,0,0,0,1
47,117,131,0,0,0,1
52,120,130,0,0,0,1
51,116,131,0,0,0,1
51,107,125,0,0,0,1
52,118,131,0,0,0,1
45,117,132,0,0,0,1
51,118,132,0,0,0,1
51,114,130,0,0,0,1
51,115,125,0,0,0,1
51,117,131,0,0,0,1
52,119,131,0,0,0,1
51,118,131,0,0,0,1
51,119,130,0,0,0,1
52,119,130,0,0,0,1
52,118,139,0,0,0,1
51,118,131,0,0,0,1
52,117,130,0,0,0,1
51,117,131,0,0,0,1
52,107,131,0,0,0,1
51,120,130,0,0,0,1
51,112,131,0,0,0,1
51,117,130,0,0,0,1
45,119,125,0,0,0,1
52,118,131,0,0,0,1
51,118,130,0,0,0,1
52,119,131,0,0,0,1
52,120,131,0,0,0,1
51,117,130,0,0,0,1
52,119,131,0,0,0,1
51,116,131,0,0,0,1
51,116,130,0,0,0,1
52,112,130,0,0,0,1
51,115,130,0,0,0,1
52,116,130,0,0,0,1
52,119,130,0,0,0,1
51,116,132,0,0,0,1
51,119,125,0,0,0,1
52,118,130,0,0,0,1
45,115,131,0,0,0,1
52,118,130,0,0,0,1
51,119,130,0,0,0,1
51,117,131,0,0,0,1
51,116,131,0,0,0,1
52,113,124,0,0,0,1
51,114,131,0,0,0,1
45,117,124,0,0,0,1
51,119,130,0,0,0,1
45,120,124,0,0,0,1
51,117,131,0,0,0,1
52,120,130,0,0,0,1
51,117,130,0,0,0,1
51,118,130,0,0,0,1
52,119,130,0,0,0,1
51,118,131,0,0,0,1
51,118,131,0,0,0,1
51,119,130,0,0,0,1
51,112,125,0,0,0,1
51,118,131,0,0,0,1
50,118,125,0,0,0,1
51,119,130,0,0,0,1
50,113,124,0,0,0,1
51,118,131,0,0,0,1
45,114,130,0,0,0,1
51,117,130,0,0,0,1
52,118,130,0,0,0,1
51,121,130,0,0,0,1
51,116,131,0,0,0,1
52,120,130,0,0,0,1
50,119,138,0,0,0,1
51,116,130,0,0,0,1
52,120,130,0,0,0,1
50,118,130,0,0,0,1
52,117,131,0,0,0,1
52,119,131,0,0,0,1
52,120,130,0,0,0,1
51,119,131,0,0,0,1
52,119,130,0,0,0,1
52,121,130,0,0,0,1
52,108,125,0,0,0,1
51,119,130,0,0,0,1
52,117,124,0,0,0,1
51,118,132,0,0,0,1
52,118,130,0,0,0,1
51,114,130,0,0,0,1
52,119,133,0,0,0,1
51,118,130,0,0,0,1
52,119,130,0,0,0,1
51,111,126,0,0,0,1
52,119,131,0,0,0,1
48,119,125,0,0,0,1
52,116,130,0,0,0,1
51,120,130,0,0,0,1
51,119,131,0,0,0,1
51,116,132,0,0,0,1
51,118,131,0,0,0,1
51,120,130,0,0,0,1
51,118,131,0,0,0,1
51,117,130,0,0,0,1
51,120,130,0,0,0,1
52,118,139,0,0,0,1
51,115,131,0,0,0,1
52,114,131,0,0,0,1
51,118,131,0,0,0,1
52,111,125,0,0,0,1
51,119,130,0,0,0,1
51,111,125,0,0,0,1
51,120,130,0,0,0,1
46,113,131,0,0,0,1
52,117,131,0,0,0,1
52,120,130,0,0,0,1
51,108,124,0,0,0,1
51,119,131,0,0,0,1
45,117,130,0,0,0,1
51,119,131,0,0,0,1
51,119,124,0,0,0,1
52,119,130,0,0,0,1
52,121,128,0,0,0,1
51,115,132,0,0,0,1
51,116,131,0,0,0,1
52,117,130,0,0,0,1
51,115,131,0,0,0,1
52,116,131,0,0,0,1
51,114,130,0,0,0,1
51,117,131,0,0,0,1
51,116,126,0,0,0,1
52,118,131,0,0,0,1
52,117,131,0,0,0,1
51,119,130,0,0,0,1
51,117,132,0,0,0,1
52,119,131,0,0,0,1
51,116,131,0,0,0,1
52,113,124,0,0,0,1
51,113,131,0,0,0,1
51,116,131,0,0,0,1
52,119,130,0,0,0,1
51,115,130,0,0,0,1
51,111,124,0,0,0,1
52,115,130,0,0,0,1
51,117,131,0,0,0,1
51,117,131,0,0,0,1
52,119,130,0,0,0,1
51,116,131,0,0,0,1
51,119,130,0,0,0,1
52,112,130,0,0,0,1
51,117,131,0,0,0,1
51,114,123,0,0,0,1
52,118,130,0,0,0,1
45,117,131,0,0,0,1
51,116,130,0,0,0,1
51,118,131,0,0,0,1
51,120,131,0,0,0,1
51,117,131,0,0,0,1
52,119,129,0,0,0,1
51,118,131,0,0,0,1
52,109,125,0,0,0,1
51,114,131,0,0,0,1
51,115,131,0,0,0,1
51,117,131,0,0,0,1
51,118,130,0,0,0,1
51,110,125,0,0,0,1
52,118,130,0,0,0,1
52,118,130,0,0,0,1
51,119,131,0,0,0,1
51,118,130,0,0,0,1
51,118,130,0,0,0,1
51,118,130,0,0,0,1
51,117,130,0,0,0,1
52,119,131,0,0,0,1
52,115,124,0,0,0,1
52,119,131,0,0,0,1
52,120,123,0,0,0,1
52,114,130,0,0,0,1
52,120,130,0,0,0,1
52,120,130,0,0,0,1
52,119,130,0,0,0,1
51,112,128,0,0,0,1
51,117,131,0,0,0,1
45,118,130,0,0,0,1
51,118,130,0,0,0,1
52,116,131,0,0,0,1
51,117,130,0,0,0,1
51,117,130,0,0,0,1
51,118,131,0,0,0,1
51,120,130,0,0,0,1
51,109,124,0,0,0,1
51,117,131,0,0,0,1
45,114,130,0,0,0,1
51,113,131,0,0,0,1
52,118,130,0,0,0,1
51,119,124,0,0,0,1
52,116,132,0,0,0,1
51,119,130,0,0,0,1
51,117,139,0,0,0,1
51,117,131,0,0,0,1
50,114,130,0,0,0,1
51,116,131,0,0,0,1
51,113,130,0,0,0,1
52,117,131,0,0,0,1
51,120,130,0,0,0,1
51,119,124,0,0,0,1
51,120,130,0,0,0,1
50,119,124,0,0,0,1
51,119,139,0,0,0,1
52,118,131,0,0,0,1
51,109,124,0,0,0,1
51,118,131,0,0,0,1
45,118,130,0,0,0,1
51,120,129,0,0,0,1
51,117,131,0,0,0,1
51,113,131,0,0,0,1
51,119,130,0,0,0,1
51,117,131,0,0,0,1
51,120,130,0,0,0,1
52,118,130,0,0,0,1
51,117,132,0,0,0,1
51,110,124,0,0,0,1
51,119,130,0,0,0,1
51,114,132,0,0,0,1
51,117,131,0,0,0,1
51,119,130,0,0,0,1
51,114,130,0,0,0,1
52,118,131,0,0,0,1
51,116,130,0,0,0,1
51,118,131,0,0,0,1
51,111,124,0,0,0,1
51,120,129,0,0,0,1
51,111,126,0,0,0,1
51,118,130,0,0,0,1
51,114,127,0,0,0,1
51,115,132,0,0,0,1
51,120,124,0,0,0,1
51,115,131,0,0,0,1
51,119,131,0,0,0,1
52,121,132,0,0,0,1
52,115,130,0,0,0,1
52,120,131,0,0,0,1
51,117,131,0,0,0,1
52,114,125,0,0,0,1
51,113,131,0,0,0,1
52,115,131,0,0,0,1
52,117,131,0,0,0,1
51,119,131,0,0,0,1
52,114,131,0,0,0,1
51,120,130,0,0,0,1
51,116,131,0,0,0,1
52,112,128,0,0,0,1
51,119,138,0,0,0,1
52,116,131,0,0,0,1
54,119,130,0,0,0,1
56,120,132,0,0,0,1
58,128,149,0,0,0,1
56,115,127,0,0,0,1
65,135,154,0,0,0,1
67,130,137,0,0,0,1
71,135,145,0,0,0,1
61,134,145,0,0,0,1
71,127,144,0,0,0,1
54,124,142,0,0,0,1
93,171,193,0,0,0,1
81,135,150,0,0,0,1
58,121,133,0,0,0,1
60,125,143,0,0,0,1
